"UE-1";"0.001";"-18.383243193478684 0.0 0.0"
"UE-2";"0.001";"-12.115091439357721 0.0 0.0"
"UE-3";"0.001";"-21.843205187842326 0.0 0.0"
"UE-4";"0.001";"-32.6168241070888 0.0 0.0"
"UE-5";"0.001";"-20.60156046355109 0.0 0.0"
"UE-6";"0.001";"-29.894706025045398 0.0 0.0"
"UE-7";"0.001";"-31.634114204376264 0.0 0.0"
"UE-8";"0.001";"-13.761049172598378 0.0 0.0"
"UE-9";"0.001";"8.787204925879049 0.0 0.0"
"UE-10";"0.001";"-18.308259424349167 0.0 0.0"
"UE-1";"0.002";"-10.162530263841095 0.0 0.0"
"UE-2";"0.002";"-14.546857834658049 0.0 0.0"
"UE-3";"0.002";"-25.240283198031474 0.0 0.0"
"UE-4";"0.002";"-32.91067511842325 0.0 0.0"
"UE-5";"0.002";"-21.454038533704114 0.0 0.0"
"UE-6";"0.002";"-30.85836738479268 0.0 0.0"
"UE-7";"0.002";"-33.83719499684966 0.0 0.0"
"UE-8";"0.002";"-12.075235080896737 0.0 0.0"
"UE-9";"0.002";"8.376273264573577 0.0 0.0"
"UE-10";"0.002";"-19.327868816330863 0.0 0.0"
"UE-1";"0.003";"-12.757453421922982 0.0 0.0"
"UE-2";"0.003";"-12.256610487833385 0.0 0.0"
"UE-3";"0.003";"-20.91415953239595 0.0 0.0"
"UE-4";"0.003";"-33.09325062907739 0.0 0.0"
"UE-5";"0.003";"-19.569530777072327 0.0 0.0"
"UE-6";"0.003";"-30.03642428014162 0.0 0.0"
"UE-7";"0.003";"-31.235318685714294 0.0 0.0"
"UE-8";"0.003";"-16.638647059432706 0.0 0.0"
"UE-9";"0.003";"7.703953345530206 0.0 0.0"
"UE-10";"0.003";"-17.877430112564177 0.0 0.0"
"UE-1";"0.004";"-11.994482739574577 0.0 0.0"
"UE-2";"0.004";"-15.369537885350109 0.0 0.0"
"UE-3";"0.004";"-23.7009222488481 0.0 0.0"
"UE-4";"0.004";"-30.11008519298707 0.0 0.0"
"UE-5";"0.004";"-18.169061938039363 0.0 0.0"
"UE-6";"0.004";"-25.100579167251915 0.0 0.0"
"UE-7";"0.004";"-19.32759060752174 0.0 0.0"
"UE-8";"0.004";"-10.86781560364834 0.0 0.0"
"UE-9";"0.004";"7.690318506501798 0.0 0.0"
"UE-10";"0.004";"-21.287925609671493 0.0 0.0"
"UE-1";"0.005";"-15.167872771814999 0.0 0.0"
"UE-2";"0.005";"-13.755980257910991 0.0 0.0"
"UE-3";"0.005";"-22.010989533746354 0.0 0.0"
"UE-4";"0.005";"-31.01445849803376 0.0 0.0"
"UE-5";"0.005";"-20.367470930341266 0.0 0.0"
"UE-6";"0.005";"-30.009778270327896 0.0 0.0"
"UE-7";"0.005";"-16.99757626673232 0.0 0.0"
"UE-8";"0.005";"-11.785257973630983 0.0 0.0"
"UE-9";"0.005";"7.007142372612414 0.0 0.0"
"UE-10";"0.005";"-21.78947330997031 0.0 0.0"
"UE-1";"0.006";"-19.736915425834173 0.0 0.0"
"UE-2";"0.006";"-20.701642599726817 0.0 0.0"
"UE-3";"0.006";"-18.922072438096308 0.0 0.0"
"UE-4";"0.006";"-29.40090254997822 0.0 0.0"
"UE-5";"0.006";"-20.860526050773505 0.0 0.0"
"UE-6";"0.006";"-30.62910795548508 0.0 0.0"
"UE-7";"0.006";"-20.127242991250363 0.0 0.0"
"UE-8";"0.006";"-12.079161530425367 0.0 0.0"
"UE-9";"0.006";"6.590882979972568 0.0 0.0"
"UE-10";"0.006";"-18.825972020593674 0.0 0.0"
"UE-1";"0.007";"-9.174298829793464 0.0 0.0"
"UE-2";"0.007";"-14.536816902686205 0.0 0.0"
"UE-3";"0.007";"-23.33467640980112 0.0 0.0"
"UE-4";"0.007";"-34.584750416862875 0.0 0.0"
"UE-5";"0.007";"-22.084870142799744 0.0 0.0"
"UE-6";"0.007";"-34.238631088821954 0.0 0.0"
"UE-7";"0.007";"-16.88070423587962 0.0 0.0"
"UE-8";"0.007";"-15.159403598884332 0.0 0.0"
"UE-9";"0.007";"7.832869030020772 0.0 0.0"
"UE-10";"0.007";"-20.11940187242764 0.0 0.0"
"UE-1";"0.008";"-5.209536074457759 0.0 0.0"
"UE-2";"0.008";"-18.853192004385363 0.0 0.0"
"UE-3";"0.008";"-23.839954204218582 0.0 0.0"
"UE-4";"0.008";"-28.622743367985386 0.0 0.0"
"UE-5";"0.008";"-19.286603702896574 0.0 0.0"
"UE-6";"0.008";"-31.545947837043972 0.0 0.0"
"UE-7";"0.008";"-23.211866479380866 0.0 0.0"
"UE-8";"0.008";"-16.535845514173626 0.0 0.0"
"UE-9";"0.008";"8.819125071461233 0.0 0.0"
"UE-10";"0.008";"-15.798876725477752 0.0 0.0"
"UE-1";"0.009000000000000001";"-9.549770068457807 0.0 0.0"
"UE-2";"0.009000000000000001";"-16.04682722846563 0.0 0.0"
"UE-3";"0.009000000000000001";"-23.218598967264864 0.0 0.0"
"UE-4";"0.009000000000000001";"-30.623562184314274 0.0 0.0"
"UE-5";"0.009000000000000001";"-21.299153254229964 0.0 0.0"
"UE-6";"0.009000000000000001";"-29.269441853106034 0.0 0.0"
"UE-7";"0.009000000000000001";"-18.242674437810685 0.0 0.0"
"UE-8";"0.009000000000000001";"-13.868743245171489 0.0 0.0"
"UE-9";"0.009000000000000001";"10.935557871957416 0.0 0.0"
"UE-10";"0.009000000000000001";"-17.320583373084972 0.0 0.0"
"UE-1";"0.010000000000000002";"-7.470855351707877 0.0 0.0"
"UE-2";"0.010000000000000002";"-15.344934894336825 0.0 0.0"
"UE-3";"0.010000000000000002";"-22.32269972553178 0.0 0.0"
"UE-4";"0.010000000000000002";"-30.262044934720542 0.0 0.0"
"UE-5";"0.010000000000000002";"-21.716004341528695 0.0 0.0"
"UE-6";"0.010000000000000002";"-28.916468138201914 0.0 0.0"
"UE-7";"0.010000000000000002";"-16.31956333045722 0.0 0.0"
"UE-8";"0.010000000000000002";"-11.513643690122986 0.0 0.0"
"UE-9";"0.010000000000000002";"12.086617283823083 0.0 0.0"
"UE-10";"0.010000000000000002";"-23.63657208484885 0.0 0.0"
"UE-1";"0.011000000000000003";"-9.58964689299275 0.0 0.0"
"UE-2";"0.011000000000000003";"-12.659793668788065 0.0 0.0"
"UE-3";"0.011000000000000003";"-19.83967892310965 0.0 0.0"
"UE-4";"0.011000000000000003";"-31.56387250453541 0.0 0.0"
"UE-5";"0.011000000000000003";"-19.391043525175633 0.0 0.0"
"UE-6";"0.011000000000000003";"-32.85939681643358 0.0 0.0"
"UE-7";"0.011000000000000003";"-23.744323903298472 0.0 0.0"
"UE-8";"0.011000000000000003";"-8.527946266144884 0.0 0.0"
"UE-9";"0.011000000000000003";"12.867817924812426 0.0 0.0"
"UE-10";"0.011000000000000003";"-20.40009958879212 0.0 0.0"
"UE-1";"0.012000000000000004";"-8.802158290946906 0.0 0.0"
"UE-2";"0.012000000000000004";"-19.31601099157226 0.0 0.0"
"UE-3";"0.012000000000000004";"-24.143512778929814 0.0 0.0"
"UE-4";"0.012000000000000004";"-31.663161836022617 0.0 0.0"
"UE-5";"0.012000000000000004";"-19.178440248399458 0.0 0.0"
"UE-6";"0.012000000000000004";"-31.611848577818243 0.0 0.0"
"UE-7";"0.012000000000000004";"-18.79798682380345 0.0 0.0"
"UE-8";"0.012000000000000004";"-12.25110660508971 0.0 0.0"
"UE-9";"0.012000000000000004";"12.622464451964198 0.0 0.0"
"UE-10";"0.012000000000000004";"-23.559863659561543 0.0 0.0"
"UE-1";"0.013000000000000005";"-8.829787754961254 0.0 0.0"
"UE-2";"0.013000000000000005";"-14.202124588189928 0.0 0.0"
"UE-3";"0.013000000000000005";"-22.44090760534789 0.0 0.0"
"UE-4";"0.013000000000000005";"-33.89514794827975 0.0 0.0"
"UE-5";"0.013000000000000005";"-22.461865016210005 0.0 0.0"
"UE-6";"0.013000000000000005";"-34.68385230846073 0.0 0.0"
"UE-7";"0.013000000000000005";"-21.546258767561774 0.0 0.0"
"UE-8";"0.013000000000000005";"-9.963245628800872 0.0 0.0"
"UE-9";"0.013000000000000005";"11.245455729033988 0.0 0.0"
"UE-10";"0.013000000000000005";"-22.50753914545343 0.0 0.0"
"UE-1";"0.014000000000000005";"-9.716113130031301 0.0 0.0"
"UE-2";"0.014000000000000005";"-18.115024794904542 0.0 0.0"
"UE-3";"0.014000000000000005";"-22.83917304891679 0.0 0.0"
"UE-4";"0.014000000000000005";"-33.89429560756738 0.0 0.0"
"UE-5";"0.014000000000000005";"-19.83050679117975 0.0 0.0"
"UE-6";"0.014000000000000005";"-29.452123802587863 0.0 0.0"
"UE-7";"0.014000000000000005";"-15.583605498246925 0.0 0.0"
"UE-8";"0.014000000000000005";"-8.91565921840578 0.0 0.0"
"UE-9";"0.014000000000000005";"7.361194851846104 0.0 0.0"
"UE-10";"0.014000000000000005";"-23.243636181356834 0.0 0.0"
"UE-1";"0.015000000000000006";"-9.50255705781904 0.0 0.0"
"UE-2";"0.015000000000000006";"-13.731283713849473 0.0 0.0"
"UE-3";"0.015000000000000006";"-22.878687343539266 0.0 0.0"
"UE-4";"0.015000000000000006";"-30.091932811666453 0.0 0.0"
"UE-5";"0.015000000000000006";"-23.809665286824586 0.0 0.0"
"UE-6";"0.015000000000000006";"-30.899088849614962 0.0 0.0"
"UE-7";"0.015000000000000006";"-17.80633924722881 0.0 0.0"
"UE-8";"0.015000000000000006";"-7.509005986789884 0.0 0.0"
"UE-9";"0.015000000000000006";"6.310610672536726 0.0 0.0"
"UE-10";"0.015000000000000006";"-23.48849698011062 0.0 0.0"
"UE-1";"0.016000000000000007";"-14.862187917796053 0.0 0.0"
"UE-2";"0.016000000000000007";"-13.823699694491582 0.0 0.0"
"UE-3";"0.016000000000000007";"-22.353769323236143 0.0 0.0"
"UE-4";"0.016000000000000007";"-34.509705238080656 0.0 0.0"
"UE-5";"0.016000000000000007";"-23.812530429355853 0.0 0.0"
"UE-6";"0.016000000000000007";"-22.61337457785606 0.0 0.0"
"UE-7";"0.016000000000000007";"-15.312446894731169 0.0 0.0"
"UE-8";"0.016000000000000007";"-12.321738017899268 0.0 0.0"
"UE-9";"0.016000000000000007";"10.081270371826538 0.0 0.0"
"UE-10";"0.016000000000000007";"-28.459088394344437 0.0 0.0"
"UE-1";"0.017000000000000008";"-13.58210556186209 0.0 0.0"
"UE-2";"0.017000000000000008";"-16.949929114671335 0.0 0.0"
"UE-3";"0.017000000000000008";"-24.438551461680618 0.0 0.0"
"UE-4";"0.017000000000000008";"-29.68603423702057 0.0 0.0"
"UE-5";"0.017000000000000008";"-18.500336890399495 0.0 0.0"
"UE-6";"0.017000000000000008";"-32.79558192942729 0.0 0.0"
"UE-7";"0.017000000000000008";"-17.86202156065371 0.0 0.0"
"UE-8";"0.017000000000000008";"-12.916247358322014 0.0 0.0"
"UE-9";"0.017000000000000008";"8.968105281274365 0.0 0.0"
"UE-10";"0.017000000000000008";"-21.71983523314008 0.0 0.0"
"UE-1";"0.01800000000000001";"-12.039451721432886 0.0 0.0"
"UE-2";"0.01800000000000001";"-14.943256717976979 0.0 0.0"
"UE-3";"0.01800000000000001";"-25.2926365537787 0.0 0.0"
"UE-4";"0.01800000000000001";"-32.0144080605745 0.0 0.0"
"UE-5";"0.01800000000000001";"-23.236726473245813 0.0 0.0"
"UE-6";"0.01800000000000001";"-28.805663676621723 0.0 0.0"
"UE-7";"0.01800000000000001";"-17.34396963344644 0.0 0.0"
"UE-8";"0.01800000000000001";"-10.884909839785436 0.0 0.0"
"UE-9";"0.01800000000000001";"10.48885081854129 0.0 0.0"
"UE-10";"0.01800000000000001";"-19.510459366472958 0.0 0.0"
"UE-1";"0.01900000000000001";"-10.8539073208049 0.0 0.0"
"UE-2";"0.01900000000000001";"-12.915177149276435 0.0 0.0"
"UE-3";"0.01900000000000001";"-18.24999313662556 0.0 0.0"
"UE-4";"0.01900000000000001";"-32.54389496046483 0.0 0.0"
"UE-5";"0.01900000000000001";"-22.408815038168022 0.0 0.0"
"UE-6";"0.01900000000000001";"-32.437967385675215 0.0 0.0"
