"UE-1";"0.001";"83.25833595962911 -244.59179912646005 2"
"UE-2";"0.001";"258.9737253082683 295.0268483120328 2"
"UE-3";"0.001";"247.14812354143908 -66.51996076400661 2"
"UE-4";"0.001";"71.3831437536121 37.02354190528246 2"
"UE-1";"0.002";"83.2844550731983 -244.57376452904268 2.0"
"UE-2";"0.002";"258.94980446466184 295.0036996641753 2.0"
"UE-3";"0.002";"247.14441197486255 -66.52396908573091 2.0"
"UE-4";"0.002";"71.406258328749 37.02833187274417 2.0"
"UE-1";"0.003";"83.3105741867675 -244.5557299316253 2.0"
"UE-2";"0.003";"258.9258836210554 294.9805510163178 2.0"
"UE-3";"0.003";"247.14070040828602 -66.52797740745521 2.0"
"UE-4";"0.003";"71.4293729038859 37.03312184020588 2.0"
"UE-1";"0.004";"83.33669330033669 -244.53769533420794 2.0"
"UE-2";"0.004";"258.90196277744894 294.9574023684603 2.0"
"UE-3";"0.004";"247.1369888417095 -66.53198572917951 2.0"
"UE-4";"0.004";"71.4524874790228 37.03791180766759 2.0"
"UE-1";"0.005";"83.36281241390589 -244.51966073679057 2.0"
"UE-2";"0.005";"258.8780419338425 294.9342537206028 2.0"
"UE-3";"0.005";"247.13327727513297 -66.53599405090381 2.0"
"UE-4";"0.005";"71.47560205415971 37.0427017751293 2.0"
"UE-1";"0.006";"83.38893152747508 -244.5016261393732 2.0"
"UE-2";"0.006";"258.85412109023605 294.9111050727453 2.0"
"UE-3";"0.006";"247.12956570855644 -66.54000237262811 2.0"
"UE-4";"0.006";"71.49871662929661 37.04749174259101 2.0"
"UE-1";"0.007";"83.41505064104427 -244.48359154195583 2.0"
"UE-2";"0.007";"258.8302002466296 294.88795642488776 2.0"
"UE-3";"0.007";"247.12585414197991 -66.54401069435241 2.0"
"UE-4";"0.007";"71.52183120443351 37.052281710052725 2.0"
"UE-1";"0.008";"83.44116975461347 -244.46555694453846 2.0"
"UE-2";"0.008";"258.80627940302315 294.86480777703025 2.0"
"UE-3";"0.008";"247.1221425754034 -66.54801901607671 2.0"
"UE-4";"0.008";"71.54494577957041 37.057071677514436 2.0"
"UE-1";"0.009000000000000001";"83.46728886818266 -244.4475223471211 2.0"
"UE-2";"0.009000000000000001";"258.7823585594167 294.84165912917274 2.0"
"UE-3";"0.009000000000000001";"247.11843100882686 -66.55202733780101 2.0"
"UE-4";"0.009000000000000001";"71.56806035470731 37.06186164497615 2.0"
"UE-1";"0.010000000000000002";"83.49340798175186 -244.42948774970372 2.0"
"UE-2";"0.010000000000000002";"258.75843771581026 294.81851048131523 2.0"
"UE-3";"0.010000000000000002";"247.11471944225033 -66.5560356595253 2.0"
"UE-4";"0.010000000000000002";"71.59117492984421 37.06665161243786 2.0"
"UE-1";"0.011000000000000003";"83.51952709532105 -244.41145315228636 2.0"
"UE-2";"0.011000000000000003";"258.7345168722038 294.7953618334577 2.0"
"UE-3";"0.011000000000000003";"247.1110078756738 -66.5600439812496 2.0"
"UE-4";"0.011000000000000003";"71.61428950498112 37.07144157989957 2.0"
"UE-1";"0.012000000000000004";"83.54564620889025 -244.393418554869 2.0"
"UE-2";"0.012000000000000004";"258.71059602859737 294.7722131856002 2.0"
"UE-3";"0.012000000000000004";"247.10729630909728 -66.5640523029739 2.0"
"UE-4";"0.012000000000000004";"71.63740408011802 37.07623154736128 2.0"
"UE-1";"0.013000000000000005";"83.57176532245944 -244.37538395745162 2.0"
"UE-2";"0.013000000000000005";"258.6866751849909 294.7490645377427 2.0"
"UE-3";"0.013000000000000005";"247.10358474252075 -66.5680606246982 2.0"
"UE-4";"0.013000000000000005";"71.66051865525492 37.08102151482299 2.0"
"UE-1";"0.014000000000000005";"83.59788443602864 -244.35734936003425 2.0"
"UE-2";"0.014000000000000005";"258.66275434138447 294.7259158898852 2.0"
"UE-3";"0.014000000000000005";"247.09987317594423 -66.5720689464225 2.0"
"UE-4";"0.014000000000000005";"71.68363323039182 37.085811482284704 2.0"
"UE-1";"0.015000000000000006";"83.62400354959783 -244.33931476261688 2.0"
"UE-2";"0.015000000000000006";"258.638833497778 294.7027672420277 2.0"
"UE-3";"0.015000000000000006";"247.0961616093677 -66.5760772681468 2.0"
"UE-4";"0.015000000000000006";"71.70674780552872 37.090601449746416 2.0"
"UE-1";"0.016000000000000007";"83.65012266316702 -244.3212801651995 2.0"
"UE-2";"0.016000000000000007";"258.6149126541716 294.67961859417017 2.0"
"UE-3";"0.016000000000000007";"247.09245004279117 -66.5800855898711 2.0"
