"UE-1";"0.001";"147.21931127956213 -114.62998139825123 2"
"UE-2";"0.001";"4.2641151427818045 221.606807571035 2"
"UE-3";"0.001";"227.92580300337693 250.168113912418 2"
"UE-4";"0.001";"211.2481954327797 71.40428440252657 2"
"UE-5";"0.001";"-150.9977349397075 233.5398706425268 2"
"UE-6";"0.001";"-182.50016420449248 148.34849655734536 2"
"UE-7";"0.001";"-46.251126314297665 277.8242332317034 2"
"UE-8";"0.001";"-81.21663864024512 130.66367535988115 2"
"UE-9";"0.001";"-96.30820403415333 -130.5737955140731 2"
"UE-10";"0.001";"-143.51416605416696 -89.05645060679456 2"
"UE-11";"0.001";"111.21563690834995 -20.908203845390233 2"
"UE-12";"0.001";"-40.34687360944571 254.01306210717132 2"
"UE-13";"0.001";"-261.93202882259783 -186.44406289530238 2"
"UE-14";"0.001";"265.3130226636488 17.93506934073946 2"
"UE-15";"0.001";"-53.78819894081309 233.01969841726418 2"
"UE-1";"0.002";"147.22977807776593 -114.64506652299852 2.0"
"UE-2";"0.002";"4.2660148228732595 221.60539533594599 2.0"
"UE-3";"0.002";"227.9026860437743 250.14172180326867 2.0"
"UE-4";"0.002";"211.22928673345353 71.42916240067585 2.0"
"UE-5";"0.002";"-150.98967695143293 233.53624752682953 2.0"
"UE-6";"0.002";"-182.47243154143538 148.377142418102 2.0"
"UE-7";"0.002";"-46.26617962896063 277.79830567756443 2.0"
"UE-8";"0.002";"-81.2453462143282 130.66897094599466 2.0"
"UE-9";"0.002";"-96.32302114444701 -130.5833156453161 2.0"
"UE-10";"0.002";"-143.53671140178315 -89.07053608840235 2.0"
"UE-11";"0.002";"111.24021547833624 -20.9308509301337 2.0"
"UE-12";"0.002";"-40.347180733838144 254.0115612352518 2.0"
"UE-13";"0.002";"-261.9253103099231 -186.4142284982273 2.0"
"UE-14";"0.002";"265.2838915092666 17.94356815673319 2.0"
"UE-15";"0.002";"-53.814585079400146 233.0069013897001 2.0"
"UE-1";"0.003";"147.24024487596972 -114.6601516477458 2.0"
"UE-2";"0.003";"4.2679145029647145 221.60398310085696 2.0"
"UE-3";"0.003";"227.8795690841717 250.11532969411934 2.0"
"UE-4";"0.003";"211.21037803412736 71.45404039882513 2.0"
"UE-5";"0.003";"-150.98161896315835 233.53262441113225 2.0"
"UE-6";"0.003";"-182.4446988783783 148.40578827885867 2.0"
"UE-7";"0.003";"-46.28123294362359 277.7723781234255 2.0"
"UE-8";"0.003";"-81.27405378841127 130.67426653210816 2.0"
"UE-9";"0.003";"-96.33783825474069 -130.5928357765591 2.0"
"UE-10";"0.003";"-143.55925674939934 -89.08462157001014 2.0"
"UE-11";"0.003";"111.26479404832253 -20.95349801487717 2.0"
"UE-12";"0.003";"-40.34748785823058 254.0100603633323 2.0"
"UE-13";"0.003";"-261.9185917972483 -186.3843941011522 2.0"
"UE-14";"0.003";"265.2547603548844 17.952066972726918 2.0"
"UE-15";"0.003";"-53.8409712179872 232.994104362136 2.0"
"UE-1";"0.004";"147.25071167417352 -114.6752367724931 2.0"
"UE-2";"0.004";"4.2698141830561696 221.60257086576794 2.0"
"UE-3";"0.004";"227.85645212456907 250.08893758497 2.0"
"UE-4";"0.004";"211.19146933480118 71.47891839697441 2.0"
"UE-5";"0.004";"-150.97356097488378 233.52900129543497 2.0"
"UE-6";"0.004";"-182.4169662153212 148.43443413961532 2.0"
"UE-7";"0.004";"-46.29628625828656 277.74645056928654 2.0"
"UE-8";"0.004";"-81.30276136249434 130.67956211822167 2.0"
"UE-9";"0.004";"-96.35265536503437 -130.6023559078021 2.0"
"UE-10";"0.004";"-143.58180209701553 -89.09870705161794 2.0"
"UE-11";"0.004";"111.28937261830882 -20.976145099620638 2.0"
"UE-12";"0.004";"-40.347794982623014 254.00855949141277 2.0"
"UE-13";"0.004";"-261.9118732845736 -186.3545597040771 2.0"
"UE-14";"0.004";"265.2256292005022 17.960565788720647 2.0"
"UE-15";"0.004";"-53.86735735657426 232.9813073345719 2.0"
"UE-1";"0.005";"147.2611784723773 -114.69032189724038 2.0"
"UE-2";"0.005";"4.271713863147625 221.60115863067892 2.0"
"UE-3";"0.005";"227.83333516496646 250.06254547582068 2.0"
"UE-4";"0.005";"211.172560635475 71.50379639512369 2.0"
