"UE-1";"0.001";"-25.8715367512448 0.0 0.0"
"UE-2";"0.001";"-43.53261264287159 0.0 0.0"
"UE-3";"0.001";"-20.017825345376767 0.0 0.0"
"UE-4";"0.001";"0.9187947316106078 0.0 0.0"
"UE-1";"0.002";"-27.614006376908385 0.0 0.0"
"UE-2";"0.002";"-30.720416455949284 0.0 0.0"
"UE-3";"0.002";"-17.773417574515843 0.0 0.0"
"UE-4";"0.002";"1.8786828139785698 0.0 0.0"
"UE-1";"0.003";"-26.579352862736453 0.0 0.0"
"UE-2";"0.003";"-43.41215530417357 0.0 0.0"
"UE-3";"0.003";"-19.640285909904506 0.0 0.0"
"UE-4";"0.003";"-1.8554986238786932 0.0 0.0"
"UE-1";"0.004";"-26.762675166776916 0.0 0.0"
"UE-2";"0.004";"-34.82611514481642 0.0 0.0"
"UE-3";"0.004";"-24.12163256589233 0.0 0.0"
"UE-4";"0.004";"1.6881032163325043 0.0 0.0"
"UE-1";"0.005";"-27.06464289513693 0.0 0.0"
"UE-2";"0.005";"-41.93891174691988 0.0 0.0"
"UE-3";"0.005";"-14.380826866762424 0.0 0.0"
"UE-4";"0.005";"0.29427121622487595 0.0 0.0"
"UE-1";"0.006";"-27.553410665159465 0.0 0.0"
"UE-2";"0.006";"-40.61095886941981 0.0 0.0"
"UE-3";"0.006";"-19.253041342250846 0.0 0.0"
"UE-4";"0.006";"3.4495501577912995 0.0 0.0"
"UE-1";"0.007";"-26.87350773482805 0.0 0.0"
"UE-2";"0.007";"-33.414346467259215 0.0 0.0"
"UE-3";"0.007";"-19.10995049004239 0.0 0.0"
"UE-4";"0.007";"-4.3276309216355555 0.0 0.0"
"UE-1";"0.008";"-28.064216998199278 0.0 0.0"
"UE-2";"0.008";"-33.14706017885158 0.0 0.0"
"UE-3";"0.008";"-19.479149147865794 0.0 0.0"
"UE-4";"0.008";"1.6912471441399837 0.0 0.0"
"UE-1";"0.009000000000000001";"-26.618108965876473 0.0 0.0"
"UE-2";"0.009000000000000001";"-35.46327389215317 0.0 0.0"
"UE-3";"0.009000000000000001";"-20.2193760490624 0.0 0.0"
"UE-4";"0.009000000000000001";"0.177048651696184 0.0 0.0"
"UE-1";"0.010000000000000002";"-28.358859110409135 0.0 0.0"
"UE-2";"0.010000000000000002";"-36.93805972241271 0.0 0.0"
"UE-3";"0.010000000000000002";"-16.634891015842605 0.0 0.0"
"UE-4";"0.010000000000000002";"-5.494112634461686 0.0 0.0"
"UE-1";"0.011000000000000003";"-27.71202228299432 0.0 0.0"
"UE-2";"0.011000000000000003";"-34.86767574846656 0.0 0.0"
"UE-3";"0.011000000000000003";"-20.369509901524697 0.0 0.0"
"UE-4";"0.011000000000000003";"3.0355729512237453 0.0 0.0"
"UE-1";"0.012000000000000004";"-27.19204867720368 0.0 0.0"
"UE-2";"0.012000000000000004";"-39.12040546822112 0.0 0.0"
"UE-3";"0.012000000000000004";"-18.332238465911423 0.0 0.0"
"UE-4";"0.012000000000000004";"-1.0001480864886603 0.0 0.0"
"UE-1";"0.013000000000000005";"-28.23657897937393 0.0 0.0"
"UE-2";"0.013000000000000005";"-29.766145927699853 0.0 0.0"
"UE-3";"0.013000000000000005";"-18.246699861643684 0.0 0.0"
"UE-4";"0.013000000000000005";"4.7657764505430515 0.0 0.0"
"UE-1";"0.014000000000000005";"-27.147814431921343 0.0 0.0"
"UE-2";"0.014000000000000005";"-30.887753873450453 0.0 0.0"
"UE-3";"0.014000000000000005";"-18.554646691110644 0.0 0.0"
"UE-4";"0.014000000000000005";"0.6818034901975855 0.0 0.0"
"UE-1";"0.015000000000000006";"-26.153970767333234 0.0 0.0"
"UE-2";"0.015000000000000006";"-33.10082621767068 0.0 0.0"
"UE-3";"0.015000000000000006";"-17.96406759877639 0.0 0.0"
"UE-4";"0.015000000000000006";"1.6534196312871683 0.0 0.0"
"UE-1";"0.016000000000000007";"-27.65127958671904 0.0 0.0"
"UE-2";"0.016000000000000007";"-32.05519205838062 0.0 0.0"
"UE-3";"0.016000000000000007";"-18.724451159140166 0.0 0.0"
"UE-4";"0.016000000000000007";"-0.9965616949842513 0.0 0.0"
"UE-1";"0.017000000000000008";"-25.861998051673602 0.0 0.0"
"UE-2";"0.017000000000000008";"-36.07532855488103 0.0 0.0"
"UE-3";"0.017000000000000008";"-19.820235446830296 0.0 0.0"
"UE-4";"0.017000000000000008";"1.6857200187877543 0.0 0.0"
"UE-1";"0.01800000000000001";"-29.260833351231522 0.0 0.0"
"UE-2";"0.01800000000000001";"-32.85176500468499 0.0 0.0"
"UE-3";"0.01800000000000001";"-19.862206894208096 0.0 0.0"
"UE-4";"0.01800000000000001";"2.069222174779159 0.0 0.0"
"UE-1";"0.01900000000000001";"-27.78526430891842 0.0 0.0"
"UE-2";"0.01900000000000001";"-47.118859610795184 0.0 0.0"
"UE-3";"0.01900000000000001";"-17.565325500119144 0.0 0.0"
"UE-4";"0.01900000000000001";"-0.38879715879655286 0.0 0.0"
"UE-1";"0.02000000000000001";"-26.68948620852369 0.0 0.0"
"UE-2";"0.02000000000000001";"-32.4232855872529 0.0 0.0"
"UE-3";"0.02000000000000001";"-19.91714752839781 0.0 0.0"
"UE-4";"0.02000000000000001";"-5.496187140750192 0.0 0.0"
