"UE-1";"0.001";"61.57393552458262 157.59917405332783 2"
"UE-2";"0.001";"181.78668605742843 141.4448937084544 2"
"UE-3";"0.001";"-97.13184950829103 274.43326921090375 2"
"UE-4";"0.001";"32.999178134445174 117.02689032134577 2"
"UE-5";"0.001";"-138.19590519186713 157.57209824914247 2"
"UE-6";"0.001";"-292.8690777490931 -118.7435530855816 2"
"UE-7";"0.001";"-208.26626977932455 43.140218555530794 2"
"UE-8";"0.001";"-286.94052291213995 -1.0186016620951932 2"
"UE-9";"0.001";"-204.2703272463018 -299.7761419720231 2"
"UE-10";"0.001";"-3.638750931390973 -79.05253446862505 2"
"UE-11";"0.001";"14.092842050787851 -219.54809686807863 2"
"UE-12";"0.001";"-152.55858986420498 59.773782816791936 2"
"UE-13";"0.001";"-71.94947878699398 -296.83133291134044 2"
"UE-14";"0.001";"130.188896075888 -195.9103333458097 2"
"UE-15";"0.001";"-234.0505373251525 293.3076384205983 2"
"UE-16";"0.001";"141.45342846370932 -203.0062591679116 2"
"UE-17";"0.001";"199.38825506622948 -261.53062279236894 2"
"UE-18";"0.001";"93.2393113768141 234.59535511341574 2"
"UE-19";"0.001";"-241.440404092579 142.80878004563277 2"
"UE-20";"0.001";"231.8107819335179 20.703103160199532 2"
"UE-1";"0.002";"61.5889218109111 157.58072777114856 2.0"
"UE-2";"0.002";"181.78117417571906 141.45248313686866 2.0"
"UE-3";"0.002";"-97.14017528188268 274.4161551689643 2.0"
"UE-4";"0.002";"33.00252920803575 117.02945478856768 2.0"
"UE-5";"0.002";"-138.21266226128205 157.55412770482545 2.0"
"UE-6";"0.002";"-292.8454732201518 -118.75813837905562 2.0"
"UE-7";"0.002";"-208.24006492981337 43.16372776975012 2.0"
"UE-8";"0.002";"-286.913700574918 -1.0200432140628681 2.0"
"UE-9";"0.002";"-204.2418602224978 -299.76827029417615 2.0"
"UE-10";"0.002";"-3.6480538829594455 -79.0643197079176 2.0"
"UE-11";"0.002";"14.096874503532836 -219.52251685549192 2.0"
"UE-12";"0.002";"-152.55465968852556 59.77652961870463 2.0"
"UE-13";"0.002";"-71.96770668951025 -296.8262425462774 2.0"
"UE-14";"0.002";"130.1945713270737 -195.8863400553302 2.0"
"UE-15";"0.002";"-234.02709270133312 293.2791604720847 2.0"
"UE-16";"0.002";"141.4730867274194 -202.981591830254 2.0"
"UE-17";"0.002";"199.3763633283345 -261.5126802503901 2.0"
"UE-18";"0.002";"93.24941698064407 234.5943108014805 2.0"
"UE-19";"0.002";"-241.4213147914561 142.82111600482403 2.0"
"UE-20";"0.002";"231.78229608912685 20.705203827297684 2.0"
"UE-1";"0.003";"61.60390809723958 157.5622814889693 2.0"
"UE-2";"0.003";"181.7756622940097 141.46007256528293 2.0"
"UE-3";"0.003";"-97.14850105547433 274.3990411270248 2.0"
"UE-4";"0.003";"33.00588028162633 117.03201925578958 2.0"
"UE-5";"0.003";"-138.22941933069697 157.53615716050842 2.0"
"UE-6";"0.003";"-292.8218686912105 -118.77272367252965 2.0"
"UE-7";"0.003";"-208.2138600803022 43.18723698396944 2.0"
"UE-8";"0.003";"-286.886878237696 -1.021484766030543 2.0"
"UE-9";"0.003";"-204.21339319869378 -299.7603986163292 2.0"
"UE-10";"0.003";"-3.657356834527918 -79.07610494721015 2.0"
"UE-11";"0.003";"14.100906956277822 -219.4969368429052 2.0"
"UE-12";"0.003";"-152.55072951284615 59.77927642061732 2.0"
"UE-13";"0.003";"-71.98593459202652 -296.82115218121436 2.0"
"UE-14";"0.003";"130.2002465782594 -195.8623467648507 2.0"
"UE-15";"0.003";"-234.00364807751373 293.2506825235711 2.0"
"UE-16";"0.003";"141.49274499112948 -202.9569244925964 2.0"
"UE-17";"0.003";"199.3644715904395 -261.4947377084112 2.0"
"UE-18";"0.003";"93.25952258447404 234.59326648954527 2.0"
"UE-19";"0.003";"-241.4022254903332 142.8334519640153 2.0"
"UE-20";"0.003";"231.7538102447358 20.707304494395835 2.0"
"UE-1";"0.004";"61.61889438356806 157.54383520679002 2.0"
