"UE-1";"0.001";"-97.24399782330943 193.7261449926405 2"
"UE-2";"0.001";"93.19110728720705 -50.403752451688746 2"
"UE-3";"0.001";"117.37225323633498 172.87305694715843 2"
"UE-4";"0.001";"-45.96898564641799 200.46107008114694 2"
"UE-5";"0.001";"-221.49273610273903 -84.0634890014999 2"
"UE-6";"0.001";"149.46127833385282 -257.7418532516699 2"
"UE-7";"0.001";"-81.08218980247702 55.59015835963925 2"
"UE-8";"0.001";"235.81576704326574 184.03671856435238 2"
"UE-9";"0.001";"-225.67023649246693 -160.32350210141666 2"
"UE-10";"0.001";"-275.6569058878637 15.048412786541292 2"
"UE-1";"0.002";"-97.26155168833733 193.7238955483017 2.0"
"UE-2";"0.002";"93.2164746929752 -50.424913563082306 2.0"
"UE-3";"0.002";"117.38741737494917 172.85442914997898 2.0"
"UE-4";"0.002";"-45.992390698235454 200.4397593321756 2.0"
"UE-5";"0.002";"-221.47925768244886 -84.07595508900798 2.0"
"UE-6";"0.002";"149.48651263794076 -257.72755145589036 2.0"
"UE-7";"0.002";"-81.10872665152397 55.62014181046893 2.0"
"UE-8";"0.002";"235.7919212096128 184.02116775388336 2.0"
"UE-9";"0.002";"-225.65722225644907 -160.30600452372374 2.0"
"UE-10";"0.002";"-275.6273743955778 15.067281168068734 2.0"
"UE-1";"0.003";"-97.27910555336524 193.72164610396288 2.0"
"UE-2";"0.003";"93.24184209874335 -50.44607467447587 2.0"
"UE-3";"0.003";"117.40258151356335 172.83580135279954 2.0"
"UE-4";"0.003";"-46.015795750052916 200.41844858320428 2.0"
"UE-5";"0.003";"-221.4657792621587 -84.08842117651605 2.0"
"UE-6";"0.003";"149.5117469420287 -257.7132496601108 2.0"
"UE-7";"0.003";"-81.13526350057091 55.65012526129861 2.0"
"UE-8";"0.003";"235.76807537595988 184.00561694341434 2.0"
"UE-9";"0.003";"-225.64420802043122 -160.28850694603082 2.0"
"UE-10";"0.003";"-275.59784290329196 15.086149549596175 2.0"
"UE-1";"0.004";"-97.29665941839315 193.71939665962407 2.0"
"UE-2";"0.004";"93.2672095045115 -50.46723578586943 2.0"
"UE-3";"0.004";"117.41774565217753 172.8171735556201 2.0"
"UE-4";"0.004";"-46.03920080187038 200.39713783423295 2.0"
"UE-5";"0.004";"-221.45230084186852 -84.10088726402412 2.0"
"UE-6";"0.004";"149.53698124611665 -257.6989478643313 2.0"
"UE-7";"0.004";"-81.16180034961786 55.680108712128295 2.0"
"UE-8";"0.004";"235.74422954230695 183.99006613294532 2.0"
"UE-9";"0.004";"-225.63119378441337 -160.2710093683379 2.0"
"UE-10";"0.004";"-275.5683114110061 15.105017931123617 2.0"
"UE-1";"0.005";"-97.31421328342105 193.71714721528525 2.0"
"UE-2";"0.005";"93.29257691027965 -50.48839689726299 2.0"
"UE-3";"0.005";"117.43290979079171 172.79854575844064 2.0"
"UE-4";"0.005";"-46.06260585368784 200.37582708526162 2.0"
